ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,          NT11
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           605,       2.75171,   260.061E-03,            0.,NA,NA,"",       29.3253
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           606,       2.74477,   280.052E-03,            0.,NA,NA,"",       29.3298
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           607,       2.73782,   300.044E-03,            0.,NA,NA,"",       29.3343
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           608,       2.73087,   320.035E-03,            0.,NA,NA,"",       29.3389
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           609,       2.72392,   340.026E-03,            0.,NA,NA,"",       29.3436
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           610,       2.71697,   360.018E-03,            0.,NA,NA,"",       29.3483
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           611,       2.71003,   380.009E-03,            0.,NA,NA,"",       29.3531
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           612,       2.70308,   400.000E-03,            0.,NA,NA,"",       29.3580
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           613,       3.02780,  -599.523E-03,            0.,NA,NA,"",       29.1582
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           614,       3.02022,  -579.532E-03,            0.,NA,NA,"",       29.1624
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           615,       3.01263,  -559.542E-03,            0.,NA,NA,"",       29.1666
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           616,       3.00505,  -539.551E-03,            0.,NA,NA,"",       29.1708
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           617,       2.99747,  -519.561E-03,            0.,NA,NA,"",       29.1751
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           618,       2.98988,  -499.570E-03,            0.,NA,NA,"",       29.1795
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           619,       2.98230,  -479.580E-03,            0.,NA,NA,"",       29.1839
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           620,       2.97471,  -459.589E-03,            0.,NA,NA,"",       29.1883
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           621,       2.96713,  -439.599E-03,            0.,NA,NA,"",       29.1927
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           622,       2.95955,  -419.609E-03,            0.,NA,NA,"",       29.1972
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           623,       2.95196,  -399.618E-03,            0.,NA,NA,"",       29.2017
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           624,       2.94438,  -379.628E-03,            0.,NA,NA,"",       29.2062
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           625,       2.93680,  -359.637E-03,            0.,NA,NA,"",       29.2108
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           626,       2.92921,  -339.647E-03,            0.,NA,NA,"",       29.2154
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           627,       2.92163,  -319.656E-03,            0.,NA,NA,"",       29.2200
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           628,       2.91405,  -299.666E-03,            0.,NA,NA,"",       29.2246
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           629,       2.90646,  -279.675E-03,            0.,NA,NA,"",       29.2293
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           630,       2.89888,  -259.685E-03,            0.,NA,NA,"",       29.2340
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           631,       2.89129,  -239.694E-03,            0.,NA,NA,"",       29.2387
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           632,       2.88371,  -219.704E-03,            0.,NA,NA,"",       29.2435
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           633,       2.87613,  -199.713E-03,            0.,NA,NA,"",       29.2483
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           634,       2.86854,  -179.723E-03,            0.,NA,NA,"",       29.2531
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           635,       2.86096,  -159.733E-03,            0.,NA,NA,"",       29.2580
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           636,       2.85338,  -139.742E-03,            0.,NA,NA,"",       29.2629
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           637,       2.84579,  -119.752E-03,            0.,NA,NA,"",       29.2678
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           638,       2.83821,  -99.7612E-03,            0.,NA,NA,"",       29.2727
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           639,       2.83062,  -79.7708E-03,            0.,NA,NA,"",       29.2777
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           640,       2.82304,  -59.7804E-03,            0.,NA,NA,"",       29.2827
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           641,       2.81546,  -39.7899E-03,            0.,NA,NA,"",       29.2876
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           642,       2.80787,  -19.7995E-03,            0.,NA,NA,"",       29.2926
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           643,       2.80029,   190.970E-06,            0.,NA,NA,"",       29.2976
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           644,       2.79271,   20.1814E-03,            0.,NA,NA,"",       29.3026
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           645,       2.78512,   40.1719E-03,            0.,NA,NA,"",       29.3076
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           646,       2.77754,   60.1623E-03,            0.,NA,NA,"",       29.3126
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           647,       2.76995,   80.1528E-03,            0.,NA,NA,"",       29.3176
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           648,       2.76237,   100.143E-03,            0.,NA,NA,"",       29.3225
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           649,       2.75479,   120.134E-03,            0.,NA,NA,"",       29.3275
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           650,       2.74720,   140.124E-03,            0.,NA,NA,"",       29.3324
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           651,       2.73962,   160.115E-03,            0.,NA,NA,"",       29.3373
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           652,       2.73204,   180.105E-03,            0.,NA,NA,"",       29.3422
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           653,       2.72445,   200.095E-03,            0.,NA,NA,"",       29.3471
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           654,       2.71687,   220.086E-03,            0.,NA,NA,"",       29.3520
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           655,       2.70929,   240.076E-03,            0.,NA,NA,"",       29.3569
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           656,       2.70170,   260.067E-03,            0.,NA,NA,"",       29.3617
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           657,       2.69412,   280.057E-03,            0.,NA,NA,"",       29.3666
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           658,       2.68653,   300.048E-03,            0.,NA,NA,"",       29.3715
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           659,       2.67895,   320.038E-03,            0.,NA,NA,"",       29.3765
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           660,       2.67137,   340.029E-03,            0.,NA,NA,"",       29.3815
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           661,       2.66378,   360.019E-03,            0.,NA,NA,"",       29.3866
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           662,       2.65620,   380.010E-03,            0.,NA,NA,"",       29.3918
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           663,       2.64862,   400.000E-03,            0.,NA,NA,"",       29.3971
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           664,       3.00512,  -599.483E-03,            0.,NA,NA,"",       29.1709
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           665,       2.99690,  -579.493E-03,            0.,NA,NA,"",       29.1757
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           666,       2.98868,  -559.504E-03,            0.,NA,NA,"",       29.1806
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           667,       2.98046,  -539.514E-03,            0.,NA,NA,"",       29.1855
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           668,       2.97224,  -519.524E-03,            0.,NA,NA,"",       29.1905
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           669,       2.96402,  -499.535E-03,            0.,NA,NA,"",       29.1955
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           670,       2.95580,  -479.545E-03,            0.,NA,NA,"",       29.2006
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           671,       2.94758,  -459.555E-03,            0.,NA,NA,"",       29.2057
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           672,       2.93936,  -439.566E-03,            0.,NA,NA,"",       29.2108
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           673,       2.93114,  -419.576E-03,            0.,NA,NA,"",       29.2159
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           674,       2.92292,  -399.586E-03,            0.,NA,NA,"",       29.2211
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           675,       2.91471,  -379.597E-03,            0.,NA,NA,"",       29.2262
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           676,       2.90649,  -359.607E-03,            0.,NA,NA,"",       29.2314
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           677,       2.89827,  -339.617E-03,            0.,NA,NA,"",       29.2366
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           678,       2.89005,  -319.628E-03,            0.,NA,NA,"",       29.2419
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           679,       2.88183,  -299.638E-03,            0.,NA,NA,"",       29.2471
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           680,       2.87361,  -279.648E-03,            0.,NA,NA,"",       29.2524
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           681,       2.86539,  -259.659E-03,            0.,NA,NA,"",       29.2578
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           682,       2.85717,  -239.669E-03,            0.,NA,NA,"",       29.2631
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           683,       2.84895,  -219.679E-03,            0.,NA,NA,"",       29.2685
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           684,       2.84073,  -199.690E-03,            0.,NA,NA,"",       29.2739
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           685,       2.83251,  -179.700E-03,            0.,NA,NA,"",       29.2794
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           686,       2.82429,  -159.710E-03,            0.,NA,NA,"",       29.2848
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           687,       2.81607,  -139.721E-03,            0.,NA,NA,"",       29.2903
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           688,       2.80785,  -119.731E-03,            0.,NA,NA,"",       29.2959
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           689,       2.79964,  -99.7415E-03,            0.,NA,NA,"",       29.3014
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           690,       2.79142,  -79.7517E-03,            0.,NA,NA,"",       29.3069
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           691,       2.78320,  -59.7620E-03,            0.,NA,NA,"",       29.3125
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           692,       2.77498,  -39.7725E-03,            0.,NA,NA,"",       29.3181
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           693,       2.76676,  -19.7828E-03,            0.,NA,NA,"",       29.3236
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           694,       2.75854,   206.950E-06,            0.,NA,NA,"",       29.3292
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           695,       2.75032,   20.1964E-03,            0.,NA,NA,"",       29.3347
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           696,       2.74210,   40.1862E-03,            0.,NA,NA,"",       29.3403
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           697,       2.73388,   60.1759E-03,            0.,NA,NA,"",       29.3458
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           698,       2.72566,   80.1656E-03,            0.,NA,NA,"",       29.3512
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           699,       2.71744,   100.155E-03,            0.,NA,NA,"",       29.3567
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           700,       2.70922,   120.145E-03,            0.,NA,NA,"",       29.3621
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           701,       2.70100,   140.135E-03,            0.,NA,NA,"",       29.3675
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           702,       2.69279,   160.124E-03,            0.,NA,NA,"",       29.3728
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           703,       2.68457,   180.114E-03,            0.,NA,NA,"",       29.3781
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           704,       2.67635,   200.104E-03,            0.,NA,NA,"",       29.3833
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           705,       2.66813,   220.093E-03,            0.,NA,NA,"",       29.3885
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           706,       2.65991,   240.083E-03,            0.,NA,NA,"",       29.3937
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           707,       2.65169,   260.072E-03,            0.,NA,NA,"",       29.3988
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           708,       2.64347,   280.062E-03,            0.,NA,NA,"",       29.4039
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           709,       2.63525,   300.052E-03,            0.,NA,NA,"",       29.4090
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           710,       2.62703,   320.041E-03,            0.,NA,NA,"",       29.4141
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           711,       2.61881,   340.031E-03,            0.,NA,NA,"",       29.4193
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           712,       2.61059,   360.021E-03,            0.,NA,NA,"",       29.4245
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           713,       2.60237,   380.010E-03,            0.,NA,NA,"",       29.4299
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           714,       2.59415,   400.000E-03,            0.,NA,NA,"",       29.4354
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           715,       2.98243,  -599.443E-03,            0.,NA,NA,"",       29.1844
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           716,       2.97358,  -579.454E-03,            0.,NA,NA,"",       29.1900
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           717,       2.96472,  -559.465E-03,            0.,NA,NA,"",       29.1956
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           718,       2.95587,  -539.476E-03,            0.,NA,NA,"",       29.2012
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           719,       2.94702,  -519.487E-03,            0.,NA,NA,"",       29.2070
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           720,       2.93816,  -499.499E-03,            0.,NA,NA,"",       29.2127
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           721,       2.92931,  -479.510E-03,            0.,NA,NA,"",       29.2185
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           722,       2.92045,  -459.521E-03,            0.,NA,NA,"",       29.2243
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           723,       2.91160,  -439.532E-03,            0.,NA,NA,"",       29.2301
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           724,       2.90274,  -419.543E-03,            0.,NA,NA,"",       29.2359
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           725,       2.89389,  -399.554E-03,            0.,NA,NA,"",       29.2417
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           726,       2.88503,  -379.566E-03,            0.,NA,NA,"",       29.2475
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           727,       2.87618,  -359.577E-03,            0.,NA,NA,"",       29.2533
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           728,       2.86732,  -339.588E-03,            0.,NA,NA,"",       29.2592
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           729,       2.85847,  -319.599E-03,            0.,NA,NA,"",       29.2650
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           730,       2.84961,  -299.610E-03,            0.,NA,NA,"",       29.2709
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           731,       2.84076,  -279.621E-03,            0.,NA,NA,"",       29.2768
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           732,       2.83190,  -259.633E-03,            0.,NA,NA,"",       29.2828
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           733,       2.82305,  -239.644E-03,            0.,NA,NA,"",       29.2887
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           734,       2.81419,  -219.655E-03,            0.,NA,NA,"",       29.2947
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           735,       2.80534,  -199.666E-03,            0.,NA,NA,"",       29.3008
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           736,       2.79648,  -179.677E-03,            0.,NA,NA,"",       29.3068
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           737,       2.78763,  -159.688E-03,            0.,NA,NA,"",       29.3129
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           738,       2.77877,  -139.699E-03,            0.,NA,NA,"",       29.3190
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           739,       2.76992,  -119.710E-03,            0.,NA,NA,"",       29.3252
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           740,       2.76106,  -99.7214E-03,            0.,NA,NA,"",       29.3313
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           741,       2.75221,  -79.7327E-03,            0.,NA,NA,"",       29.3374
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           742,       2.74335,  -59.7439E-03,            0.,NA,NA,"",       29.3436
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           743,       2.73450,  -39.7549E-03,            0.,NA,NA,"",       29.3497
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           744,       2.72564,  -19.7661E-03,            0.,NA,NA,"",       29.3558
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           745,       2.71679,   222.920E-06,            0.,NA,NA,"",       29.3619
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           746,       2.70793,   20.2117E-03,            0.,NA,NA,"",       29.3680
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           747,       2.69908,   40.2005E-03,            0.,NA,NA,"",       29.3740
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           748,       2.69022,   60.1895E-03,            0.,NA,NA,"",       29.3800
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           749,       2.68137,   80.1783E-03,            0.,NA,NA,"",       29.3859
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           750,       2.67251,   100.167E-03,            0.,NA,NA,"",       29.3918
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           751,       2.66366,   120.156E-03,            0.,NA,NA,"",       29.3976
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           752,       2.65480,   140.145E-03,            0.,NA,NA,"",       29.4033
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           753,       2.64595,   160.134E-03,            0.,NA,NA,"",       29.4090
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           754,       2.63710,   180.123E-03,            0.,NA,NA,"",       29.4146
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           755,       2.62824,   200.111E-03,            0.,NA,NA,"",       29.4200
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           756,       2.61939,   220.100E-03,            0.,NA,NA,"",       29.4254
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           757,       2.61053,   240.089E-03,            0.,NA,NA,"",       29.4307
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           758,       2.60168,   260.078E-03,            0.,NA,NA,"",       29.4359
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           759,       2.59282,   280.067E-03,            0.,NA,NA,"",       29.4410
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           760,       2.58397,   300.056E-03,            0.,NA,NA,"",       29.4461
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           761,       2.57511,   320.045E-03,            0.,NA,NA,"",       29.4510
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           762,       2.56626,   340.034E-03,            0.,NA,NA,"",       29.4560
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           763,       2.55740,   360.022E-03,            0.,NA,NA,"",       29.4609
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           764,       2.54855,   380.011E-03,            0.,NA,NA,"",       29.4660
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           765,       2.53969,   400.000E-03,            0.,NA,NA,"",       29.4715
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           766,       2.95975,  -599.403E-03,            0.,NA,NA,"",       29.1989
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           767,       2.95026,  -579.415E-03,            0.,NA,NA,"",       29.2052
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           768,       2.94077,  -559.427E-03,            0.,NA,NA,"",       29.2116
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           769,       2.93128,  -539.439E-03,            0.,NA,NA,"",       29.2180
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           770,       2.92179,  -519.451E-03,            0.,NA,NA,"",       29.2245
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           771,       2.91230,  -499.463E-03,            0.,NA,NA,"",       29.2310
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           772,       2.90281,  -479.475E-03,            0.,NA,NA,"",       29.2375
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           773,       2.89332,  -459.487E-03,            0.,NA,NA,"",       29.2440
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           774,       2.88383,  -439.499E-03,            0.,NA,NA,"",       29.2504
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           775,       2.87434,  -419.511E-03,            0.,NA,NA,"",       29.2569
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           776,       2.86485,  -399.522E-03,            0.,NA,NA,"",       29.2634
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           777,       2.85536,  -379.534E-03,            0.,NA,NA,"",       29.2698
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           778,       2.84587,  -359.546E-03,            0.,NA,NA,"",       29.2763
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           779,       2.83638,  -339.558E-03,            0.,NA,NA,"",       29.2828
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           780,       2.82689,  -319.570E-03,            0.,NA,NA,"",       29.2893
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           781,       2.81739,  -299.582E-03,            0.,NA,NA,"",       29.2958
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           782,       2.80790,  -279.594E-03,            0.,NA,NA,"",       29.3023
C:/temp/heatcool.odb,cool,Increment    157: Step Time =   0.2000,"PART-1-1",           783,       2.79841,  -259.606E-03,            0.,NA,NA,"",       29.3089
